医療機関ID,医療機関名,都道府県名,医療機関住所,電話番号
11901068,身延町早川町国民健康保険病院一部事務組合立飯富病院,山梨県,南巨摩郡身延町飯富１６２８,556422322.0
11901068,身延町早川町国民健康保険病院一部事務組合立飯富病院,山梨県,南巨摩郡身延町飯富１６２８,556422322.0
11901068,身延町早川町国民健康保険病院一部事務組合立飯富病院,山梨県,南巨摩郡身延町飯富１６２８,556422322.0
11901067,峡南医療センター企業団　市川三郷病院,山梨県,西八代郡市川三郷町市川大門４２８－１,552723000.0
11901067,峡南医療センター企業団　市川三郷病院,山梨県,西八代郡市川三郷町市川大門４２８－１,552723000.0
11901067,峡南医療センター企業団　市川三郷病院,山梨県,西八代郡市川三郷町市川大門４２８－１,552723000.0
11901066,甲州市立勝沼病院,山梨県,甲州市勝沼町勝沼９５０,553441166.0
11901066,甲州市立勝沼病院,山梨県,甲州市勝沼町勝沼９５０,553441166.0
11901066,甲州市立勝沼病院,山梨県,甲州市勝沼町勝沼９５０,553441166.0
11901065,公益財団法人山梨厚生会　塩山市民病院,山梨県,甲州市塩山西広門田４３３－１,553325111.0
11901065,公益財団法人山梨厚生会　塩山市民病院,山梨県,甲州市塩山西広門田４３３－１,553325111.0
11901065,公益財団法人山梨厚生会　塩山市民病院,山梨県,甲州市塩山西広門田４３３－１,553325111.0
11901062,石和共立病院,山梨県,笛吹市石和町広瀬６２３,552633131.0
11901062,石和共立病院,山梨県,笛吹市石和町広瀬６２３,552633131.0
11901062,石和共立病院,山梨県,笛吹市石和町広瀬６２３,552633131.0
11901061,一般財団法人山梨整肢更生会　富士温泉病院,山梨県,笛吹市春日居町小松下河原１１７７,553263331.0
11901061,一般財団法人山梨整肢更生会　富士温泉病院,山梨県,笛吹市春日居町小松下河原１１７７,553263331.0
11901061,一般財団法人山梨整肢更生会　富士温泉病院,山梨県,笛吹市春日居町小松下河原１１７７,553263331.0
11901060,医療法人社団　協友会　笛吹中央病院,山梨県,笛吹市石和町四日市場４７－１,552622185.0
11901060,医療法人社団　協友会　笛吹中央病院,山梨県,笛吹市石和町四日市場４７－１,552622185.0
11901060,医療法人社団　協友会　笛吹中央病院,山梨県,笛吹市石和町四日市場４７－１,552622185.0
11901059,山梨リハビリテーション病院,山梨県,笛吹市春日居町小松８５５,553263030.0
11901059,山梨リハビリテーション病院,山梨県,笛吹市春日居町小松８５５,553263030.0
11901059,山梨リハビリテーション病院,山梨県,笛吹市春日居町小松８５５,553263030.0
11901058,医療法人桃花会　一宮温泉病院,山梨県,笛吹市一宮町坪井１７４５,553473131.0
11901058,医療法人桃花会　一宮温泉病院,山梨県,笛吹市一宮町坪井１７４５,553473131.0
11901058,医療法人桃花会　一宮温泉病院,山梨県,笛吹市一宮町坪井１７４５,553473131.0
11901057,医療法人銀門会　甲州リハビリテーション病院,山梨県,笛吹市石和町四日市場２０３１－２５,552623121.0
11901057,医療法人銀門会　甲州リハビリテーション病院,山梨県,笛吹市石和町四日市場２０３１－２５,552623121.0
11901057,医療法人銀門会　甲州リハビリテーション病院,山梨県,笛吹市石和町四日市場２０３１－２５,552623121.0
11901056,医療法人石和温泉病院,山梨県,笛吹市石和町八田３３０－５,552630111.0
11901056,医療法人石和温泉病院,山梨県,笛吹市石和町八田３３０－５,552630111.0
11901056,医療法人石和温泉病院,山梨県,笛吹市石和町八田３３０－５,552630111.0
11901055,春日居サイバーナイフ・リハビリ病院,山梨県,笛吹市春日居町国府４３６,553264126.0
11901055,春日居サイバーナイフ・リハビリ病院,山梨県,笛吹市春日居町国府４３６,553264126.0
11901055,春日居サイバーナイフ・リハビリ病院,山梨県,笛吹市春日居町国府４３６,553264126.0
11901053,公益財団法人山梨厚生会　山梨厚生病院,山梨県,山梨市落合８６０,553231311.0
11901053,公益財団法人山梨厚生会　山梨厚生病院,山梨県,山梨市落合８６０,553231311.0
11901053,公益財団法人山梨厚生会　山梨厚生病院,山梨県,山梨市落合８６０,553231311.0
11901052,山梨市立牧丘病院,山梨県,山梨市牧丘町窪平３０２－２,553352025.0
11901052,山梨市立牧丘病院,山梨県,山梨市牧丘町窪平３０２－２,553352025.0
11901052,山梨市立牧丘病院,山梨県,山梨市牧丘町窪平３０２－２,553352025.0
11901051,加納岩総合病院,山梨県,山梨市上神内川１３０９,553222511.0
11901051,加納岩総合病院,山梨県,山梨市上神内川１３０９,553222511.0
11901051,加納岩総合病院,山梨県,山梨市上神内川１３０９,553222511.0
11901047,医療法人武川会　武川病院,山梨県,中巨摩郡昭和町飯喰１２７７,552757311.0
11901047,医療法人武川会　武川病院,山梨県,中巨摩郡昭和町飯喰１２７７,552757311.0
11901047,医療法人武川会　武川病院,山梨県,中巨摩郡昭和町飯喰１２７７,552757311.0
11901044,山梨大学医学部附属病院,山梨県,中央市下河東１１１０,552731111.0
11901044,山梨大学医学部附属病院,山梨県,中央市下河東１１１０,552731111.0
11901044,山梨大学医学部附属病院,山梨県,中央市下河東１１１０,552731111.0
11901041,医療法人仁和会　竜王リハビリテーション病院,山梨県,甲斐市万才２８７－７,552761155.0
11901041,医療法人仁和会　竜王リハビリテーション病院,山梨県,甲斐市万才２８７－７,552761155.0
11901041,医療法人仁和会　竜王リハビリテーション病院,山梨県,甲斐市万才２８７－７,552761155.0
11901040,医療法人社団慈成会　三枝病院,山梨県,甲斐市竜王新町字西裏１４４０,552790222.0
11901040,医療法人社団慈成会　三枝病院,山梨県,甲斐市竜王新町字西裏１４４０,552790222.0
11901040,医療法人社団慈成会　三枝病院,山梨県,甲斐市竜王新町字西裏１４４０,552790222.0
11901039,赤坂台病院,山梨県,甲斐市竜王新町２１５０,552790111.0
11901039,赤坂台病院,山梨県,甲斐市竜王新町２１５０,552790111.0
11901039,赤坂台病院,山梨県,甲斐市竜王新町２１５０,552790111.0
11901038,恵信梨北リハビリテーション病院,山梨県,甲斐市岩森１１１１番地,551288820.0
11901038,恵信梨北リハビリテーション病院,山梨県,甲斐市岩森１１１１番地,551288820.0
11901038,恵信梨北リハビリテーション病院,山梨県,甲斐市岩森１１１１番地,551288820.0
11901036,北杜市立甲陽病院,山梨県,北杜市長坂町大八田３９５４番地,551323221.0
11901036,北杜市立甲陽病院,山梨県,北杜市長坂町大八田３９５４番地,551323221.0
11901036,北杜市立甲陽病院,山梨県,北杜市長坂町大八田３９５４番地,551323221.0
11901035,北杜市立　塩川病院,山梨県,北杜市須玉町藤田７７３,551422221.0
11901035,北杜市立　塩川病院,山梨県,北杜市須玉町藤田７７３,551422221.0
11901035,北杜市立　塩川病院,山梨県,北杜市須玉町藤田７７３,551422221.0
11901033,巨摩共立病院,山梨県,南アルプス市桃園３４０,552833131.0
11901033,巨摩共立病院,山梨県,南アルプス市桃園３４０,552833131.0
11901033,巨摩共立病院,山梨県,南アルプス市桃園３４０,552833131.0
11901032,医療法人弘済会　宮川病院,山梨県,南アルプス市上今諏訪１７５０,552821107.0
11901032,医療法人弘済会　宮川病院,山梨県,南アルプス市上今諏訪１７５０,552821107.0
11901032,医療法人弘済会　宮川病院,山梨県,南アルプス市上今諏訪１７５０,552821107.0
11901031,高原病院,山梨県,南アルプス市荊沢２５５,552821455.0
11901031,高原病院,山梨県,南アルプス市荊沢２５５,552821455.0
11901031,高原病院,山梨県,南アルプス市荊沢２５５,552821455.0
11901030,医療法人徳洲会　白根徳洲会病院,山梨県,南アルプス市西野２２９４－２,552847711.0
11901030,医療法人徳洲会　白根徳洲会病院,山梨県,南アルプス市西野２２９４－２,552847711.0
11901030,医療法人徳洲会　白根徳洲会病院,山梨県,南アルプス市西野２２９４－２,552847711.0
11901029,恵信韮崎相互病院,山梨県,韮崎市一ツ谷１８６５番１,551222521.0
11901029,恵信韮崎相互病院,山梨県,韮崎市一ツ谷１８６５番１,551222521.0
11901029,恵信韮崎相互病院,山梨県,韮崎市一ツ谷１８６５番１,551222521.0
11901028,韮崎市国民健康保険　韮崎市立病院,山梨県,韮崎市本町三丁目５－３,551221221.0
11901028,韮崎市国民健康保険　韮崎市立病院,山梨県,韮崎市本町三丁目５－３,551221221.0
11901028,韮崎市国民健康保険　韮崎市立病院,山梨県,韮崎市本町三丁目５－３,551221221.0
11901027,山梨県立あけぼの医療福祉センター,山梨県,韮崎市旭町上條南割３２５１－１,551226111.0
11901027,山梨県立あけぼの医療福祉センター,山梨県,韮崎市旭町上條南割３２５１－１,551226111.0
11901027,山梨県立あけぼの医療福祉センター,山梨県,韮崎市旭町上條南割３２５１－１,551226111.0
11901026,医療法人韮崎東ヶ丘病院,山梨県,韮崎市穂坂町宮久保１２１６,551220087.0
11901026,医療法人韮崎東ヶ丘病院,山梨県,韮崎市穂坂町宮久保１２１６,551220087.0
11901026,医療法人韮崎東ヶ丘病院,山梨県,韮崎市穂坂町宮久保１２１６,551220087.0
11901011,山梨県立中央病院,山梨県,甲府市富士見一丁目１－１,552537111.0
11901011,山梨県立中央病院,山梨県,甲府市富士見一丁目１－１,552537111.0
11901011,山梨県立中央病院,山梨県,甲府市富士見一丁目１－１,552537111.0
11901010,恵信甲府病院,山梨県,甲府市上阿原町３３８－１,552237333.0
11901010,恵信甲府病院,山梨県,甲府市上阿原町３３８－１,552237333.0
11901010,恵信甲府病院,山梨県,甲府市上阿原町３３８－１,552237333.0
11901009,医療法人小宮山会　貢川整形外科病院,山梨県,甲府市新田町１０－２６,552286381.0
11901009,医療法人小宮山会　貢川整形外科病院,山梨県,甲府市新田町１０－２６,552286381.0
